doc_id,posting_entries_size,doc_size_bytes
5072,2908,34540
5073,2292,50367
5074,828,12644
5075,1232,32554
5076,1644,24220
5077,1132,21880
5078,584,12006
5079,684,29684
5080,1068,19174
5081,2472,23056
5082,2044,33840
5083,6252,87061
5084,976,15582
5085,632,17146
5086,1476,21524
5087,1136,16029
5088,832,16676
5089,2692,40539
5090,796,12497
5091,736,12763
5092,444,9882
5093,684,15450
5094,2460,44328
5095,784,13338
5096,648,16101
5097,1208,26480
5098,516,12114
5099,804,15259
5100,1592,18755
5101,1036,17881
5102,1552,22039
5103,712,11966
5104,1736,44563
5105,1080,29554
5106,536,13291
5107,964,14410
5108,1440,22683
5109,1220,19952
5110,684,12263
5111,596,18822
5112,592,18985
5113,3532,39477
5114,484,10071
5115,556,14622
5116,2788,51266
5117,1636,39628
5118,2020,31693
5119,784,14161
5120,888,34783
5121,640,13979
5122,568,13385
5123,1292,40780
5124,796,12482
5125,1664,23082
5126,704,17325
5127,464,11109
5128,1200,26920
5129,728,13554
5130,388,9080
5131,420,9421
5132,2504,39156
5133,2864,53545
5134,772,12374
5135,1556,29578
5136,468,10179
5137,4708,148673
5138,1304,23194
5139,952,28335
5140,3048,41902
5141,672,20009
5142,8104,129195
5143,484,13085
5144,688,19951
5145,1888,44267
5146,720,12325
5147,724,21369
5148,1368,25786
5149,1324,27734
5150,880,17026
5151,792,17872
5152,832,14519
5153,648,13051
5154,1180,13502
5155,3992,52914
5156,624,15140
5157,1552,24539
5158,1008,12020
5159,1276,15448
5160,560,12718
5161,3608,43488
5162,4228,81114
5163,1220,20777
5164,464,11787
5165,1572,15184
5166,1440,27781
5167,6984,63081
5168,916,15216
5169,428,9362
5170,3080,54409
5171,524,14957
5172,732,19569
5173,548,12451
5174,1080,14779
5175,424,11415
5176,800,15038
5177,680,17448
5178,1772,44366
5179,668,10746
5180,1648,26193
5181,2084,26941
5182,408,9797
5183,1388,22184
5184,428,9503
5185,844,17994
5186,672,10306
5187,528,10943
5188,1960,59041
5189,944,25161
5190,1560,41197
5191,860,13929
5192,852,13562
5193,2376,46419
5194,1920,34189
5195,632,18417
5196,876,16348
5197,6052,85500
5198,536,9980
5199,536,11119
5200,476,11011
5201,1312,16134
5202,728,17828
5203,844,16657
5204,852,16022
5205,884,16960
5206,1696,50343
5207,1364,17910
5208,1720,22254
5209,384,9387
5210,544,11223
5211,5832,106653
5212,1124,30445
5213,2384,35169
5214,1360,20617
5215,1576,23821
5216,900,13900
5217,616,14501
5218,2504,43288
5219,1304,29401
5220,1800,30922
5221,2444,29001
5222,408,10044
5223,972,18895
5224,728,11335
5225,660,13355
5226,740,14220
5227,620,16477
5228,2644,40513
5229,424,9386
5230,732,27298
5231,504,13497
5232,1276,18597
5233,1056,20841
5234,1548,33543
5235,1028,24997
5236,1416,21176
5237,1464,38114
5238,4888,103046
5239,840,16377
5240,2628,82370
5241,728,16691
5242,656,12230
5243,932,36199
5244,2360,42866
5245,920,15535
5246,932,19065
5247,3152,120741
5248,1024,29911
5249,1004,15589
5250,872,16745
5251,3088,51281
5252,552,12789
5253,1272,17300
5254,740,29597
5255,456,10290
5256,1100,20624
5257,904,21669
5258,1084,16745
5259,516,10939
5260,1136,25694
5261,576,12072
5262,504,11637
5263,1816,23338
5264,444,10495
5265,416,9889
5266,1704,23929
5267,2520,113622
5268,656,22363
5269,6156,122547
5270,1184,36931
5271,1144,26526
5272,3704,53476
5273,844,24084
5274,828,40466
5275,1864,69775
5276,656,28051
5277,8244,271217
5278,2904,75184
5279,712,67243
5280,2696,137088
5281,828,18463
5282,1268,51553
5283,1608,62059
5284,904,33647
5285,2292,32896
5286,4768,63555
5287,1920,35568
5288,972,26447
5289,540,14412
5290,2760,90529
5291,560,14717
5292,2216,73282
5293,5296,63349
5294,556,14897
5295,684,20517
5296,420,10994
5297,560,12249
5298,540,14522
5299,644,12929
5300,548,14433
5301,916,32274
5302,1628,23857
5303,992,16470
5304,1312,28267
5305,1596,22734
5306,1160,25306
5307,1388,20758
5308,756,13311
5309,900,16687
5310,3040,35946
5311,580,10758
5312,1432,13998
5313,960,13738
5314,712,13283
5315,516,13245
5316,900,23724
5317,5376,78750
5318,676,14791
5319,584,12321
5320,1976,31227
5321,1108,29252
5322,676,16589
5323,1268,31533
5324,1948,47915
5325,1348,27414
5326,1588,16778
5327,1016,22457
5328,2912,77892
5329,848,27450
5330,920,26859
5331,1648,28786
5332,552,14880
5333,820,13779
5334,1228,16963
5335,2228,63934
5336,532,19564
5337,844,12869
5338,4940,56676
5339,988,28368
5340,608,9281
5341,904,16667
5342,1240,40239
5343,2600,44706
5344,1996,23708
5345,1076,53243
5346,892,17636
5347,560,13284
5348,488,12516
5349,1288,22503
5350,1356,18562
5351,572,13671
5352,6360,127916
5353,1588,41946
5354,964,20206
5355,1572,23155
5356,744,11239
5357,944,34910
5358,1320,18124
5359,544,11916
5360,772,12530
5361,832,14499
5362,2204,75950
5363,708,12898
5364,444,13257
5365,880,15200
5366,924,23668
5367,3008,40551
5368,856,16211
5369,696,22837
5370,452,11589
5371,684,14285
5372,640,18967
5373,608,11106
5374,2160,45365
5375,852,23528
5376,2604,23197
5377,1324,25620
5378,884,13818
5379,1060,22244
5380,1948,33327
5381,644,13293
5382,556,14296
5383,576,11719
5384,2080,41213
5385,940,20354
5386,756,28117
5387,1280,26283
5388,676,12160
5389,896,18453
5390,1240,23516
5391,664,12449
5392,812,72235
5393,7596,120963
5394,2568,35433
5395,860,16395
5396,1672,22215
5397,820,15002
5398,608,11953
5399,2084,21380
5400,568,14435
5401,812,24718
5402,944,17464
5403,688,13779
5404,640,10256
5405,560,12536
5406,1492,26312
5407,876,30520
5408,512,14769
5409,536,11178
5410,1740,29335
5411,880,14997
5412,2120,31270
5413,1588,21917
5414,768,11816
5415,1096,33511
5416,1936,23309
5417,1304,23127
5418,1380,20541
5419,540,10237
5420,1264,17643
5421,928,14429
5422,676,11981
5423,648,18663
5424,764,11897
5425,396,10748
5426,412,12072
5427,1516,29508
5428,964,15716
5429,952,22121
5430,616,13056
5431,568,14010
5432,572,14079
5433,524,9829
5434,1068,16169
5435,1100,23753
5436,2048,20420
5437,1088,32873
5438,1064,18196
5439,476,16298
5440,644,12049
5441,2012,31782
5442,1936,31938
5443,452,10325
5444,612,13811
5445,1188,25210
5446,812,11984
5447,1280,18157
5448,1124,19798
5449,976,14626
5450,2244,60309
5451,568,13959
5452,672,13376
5453,1140,26606
5454,612,11036
5455,3040,60458
5456,1428,23746
5457,672,12468
5458,740,10941
5459,948,12423
5460,372,9027
5461,456,17529
5462,536,11195
5463,1320,22495
5464,2844,52314
5465,4412,79792
5466,2972,31703
5467,596,11943
5468,688,11296
5469,2280,37910
5470,1568,28822
5471,668,21780
5472,392,9674
5473,436,9525
5474,736,16075
5475,1784,41155
5476,2824,41844
5477,840,14337
5478,1072,15192
5479,416,12031
5480,408,9349
5481,6312,122495
5482,856,25426
5483,3292,97280
5484,3404,103104
5485,1476,33225
5486,3160,38548
5487,4476,99768
5488,1104,26575
5489,2072,52231
5490,500,11772
5491,616,8828
5492,1488,22884
5493,1356,35840
5494,19424,768366
5495,3480,67752
5496,1144,36820
5497,2300,174266
5498,2548,127036
5499,2544,47301
5500,916,24062
5501,9028,143348
5502,552,14383
5503,876,16466
5504,968,23725
5505,6696,172391
5506,1028,26741
5507,528,10345
5508,1676,83858
5509,1244,25438
5510,656,14536
5511,1768,81526
5512,1252,31165
5513,588,11561
5514,956,37226
5515,752,12577
5516,3036,48251
5517,1392,61664
5518,752,22668
5519,2348,43461
5520,1408,28662
5521,712,16138
5522,1356,24322
5523,3724,46609
5524,2824,95419
5525,828,14474
5526,5228,59218
5527,1424,19795
5528,1088,39426
5529,2712,60940
5530,2152,112034
5531,376,9823
5532,1548,38327
5533,644,11919
5534,1008,18834
5535,536,11963
5536,4032,63320
5537,1492,36463
5538,9472,110012
5539,688,21852
5540,2048,55105
5541,2356,22062
5542,1632,27143
5543,3240,64090
5544,592,12590
5545,2028,22344
5546,1776,31858
5547,1740,33672
5548,5932,81972
5549,500,11386
5550,12124,221899
5551,2620,40933
5552,624,17169
5553,2160,53770
5554,4304,52105
5555,14200,228828
5556,552,12087
5557,9264,196155
5558,756,25063
5559,848,23692
5560,2396,63950
5561,1772,29084
5562,1156,16417
5563,3456,70526
5564,748,10850
5565,6136,77429
5566,1072,27507
5567,720,20854
5568,4208,54204
5569,2916,119631
5570,1600,30574
5571,964,44362
5572,780,19590
5573,896,27891
5574,548,13863
5575,952,15878
5576,836,22516
5577,1184,42689
5578,1028,50208
5579,1336,22103
5580,2440,47525
5581,836,21663
5582,2864,121575
5583,4408,42042
5584,468,14408
5585,2964,68192
5586,9116,116276
5587,584,13253
5588,2604,43533
5589,580,15697
5590,632,16991
5591,1652,49456
5592,920,23232
5593,572,16407
5594,15256,246037
5595,592,13579
5596,680,13999
5597,916,31305
5598,6524,228572
5599,1868,48530
5600,520,12782
5601,6320,70560
5602,688,18354
5603,6388,53956
5604,3260,80356
5605,892,16403
5606,568,13086
5607,700,15222
5608,776,14898
5609,2516,44966
5610,380,9186
5611,804,13051
5612,620,11519
5613,784,14764
5614,828,11568
5615,504,10561
5616,1472,16496
5617,1016,16165
5618,1436,20747
5619,424,9961
5620,1616,24294
5621,1112,15762
5622,404,11768
5623,4056,48319
5624,1248,17504
5625,736,13646
5626,448,10200
5627,3292,53298
5628,5140,73232
5629,1532,20196
5630,1168,20426
5631,1048,19777
5632,1184,24675
5633,1012,14072
5634,1296,22758
5635,892,27648
5636,1112,18017
5637,776,18555
5638,712,24822
5639,656,9662
5640,1444,31093
5641,3224,65844
5642,496,17398
5643,816,14078
5644,648,10865
5645,792,14226
5646,452,9794
5647,456,9524
5648,1488,30307
5649,1140,27338
5650,1296,25787
5651,404,10043
5652,840,21120
5653,1180,30406
5654,368,10448
5655,996,31180
5656,2680,42832
5657,632,11779
5658,512,9893
5659,868,14363
5660,392,10668
5661,1200,16726
5662,684,19538
5663,640,19299
5664,736,18644
5665,1016,20777
5666,2852,36474
5667,956,20286
5668,520,13667
5669,3368,58490
5670,548,14616
5671,552,14729
5672,416,9411
5673,540,14345
5674,588,14618
5675,1024,14976
5676,712,16967
5677,808,18094
5678,592,13110
5679,688,10745
5680,764,10195
5681,784,14746
5682,560,10539
5683,5176,82522
5684,2140,35685
5685,1492,22609
5686,1672,35970
5687,936,20073
5688,484,10387
5689,536,11650
5690,500,10663
5691,480,10077
5692,820,14388
5693,356,10187
5694,932,15131
5695,2068,72930
5696,952,19611
5697,748,14654
5698,728,10391
5699,1840,26600
5700,1096,23465
5701,1496,34236
5702,596,11744
5703,936,17123
5704,380,9489
5705,1808,47107
5706,916,24308
5707,1548,47055
5708,1536,29449
5709,556,13854
5710,1124,29838
5711,1060,11672
5712,1528,34222
5713,752,14494
5714,568,13716
5715,2292,62759
5716,896,17519
5717,788,15588
5718,756,18486
5719,644,13470
5720,2936,45606
5721,684,18461
5722,908,19673
5723,964,14084
5724,508,11577
5725,1300,17745
5726,1216,23583
5727,2336,37134
5728,840,17495
5729,420,9852
5730,1320,16225
5731,3716,51566
5732,1564,40806
5733,1032,28836
5734,964,15636
5735,680,12498
5736,532,14218
5737,468,9564
5738,888,27265
5739,6372,143827
5740,340,10689
5741,892,28481
5742,628,11918
5743,1232,24625
5744,652,12722
5745,760,14854
5746,796,14538
5747,1000,33131
5748,428,12017
5749,440,12045
5750,1664,20606
5751,1788,26196
5752,460,9990
5753,2380,89382
5754,460,14083
5755,824,20530
5756,1316,30435
5757,720,17435
5758,588,11635
5759,1476,23366
5760,768,15188
5761,1248,36898
5762,652,12369
5763,1672,28754
5764,3008,25722
5765,884,18682
5766,1668,61477
5767,1304,17930
5768,1536,28134
5769,1264,17281
5770,536,11210
5771,736,19127
5772,1064,18270
5773,512,10576
5774,492,10903
5775,3228,106702
5776,700,14974
5777,588,10357
5778,800,18855
5779,524,10307
5780,624,19169
5781,1452,23726
5782,572,13052
5783,1072,16898
5784,892,15893
5785,564,10343
5786,536,14843
5787,760,15237
5788,3636,74509
5789,928,21446
5790,672,15915
5791,484,14595
5792,420,12105
5793,6728,54090
5794,932,15738
5795,1052,30528
5796,392,11074
5797,472,9699
5798,2196,32564
5799,512,11699
5800,924,16412
5801,1040,17464
5802,820,32297
5803,660,22404
5804,2072,22236
5805,680,12675
5806,892,15598
5807,1436,17884
5808,856,12767
5809,1084,24067
5810,772,13071
5811,2532,32297
5812,2168,19743
5813,692,23596
5814,712,13428
5815,728,13801
5816,700,20276
5817,528,9739
5818,1652,25833
5819,720,19908
5820,12588,213619
5821,1060,17286
5822,1144,24825
5823,408,10753
5824,512,17227
5825,1196,21915
5826,1404,29106
5827,424,8937
5828,1632,18235
5829,1252,17729
5830,640,12035
5831,2412,55846
5832,8192,148250
5833,944,19559
5834,744,16854
5835,880,21972
5836,588,21757
5837,864,14245
5838,1736,19478
5839,1196,15262
5840,1452,17312
5841,1680,25470
5842,764,15341
5843,780,14738
5844,1164,17024
5845,956,15157
5846,500,16040
5847,1944,30442
5848,1760,32499
5849,4688,67164
5850,2380,25609
5851,1100,15507
5852,696,13879
5853,628,11206
5854,2932,103139
5855,768,14087
5856,972,13687
5857,1828,37294
5858,1740,27932
5859,800,20890
5860,1280,26001
5861,1508,48109
5862,1396,22447
5863,836,31293
5864,612,13508
5865,928,19685
5866,408,11866
5867,484,11443
5868,644,20075
5869,536,14011
5870,1328,19275
5871,756,14456
5872,788,27448
5873,576,16537
5874,2104,25135
5875,1480,18898
5876,804,14745
5877,4452,45700
5878,504,11879
5879,948,11385
5880,632,13143
5881,1396,16293
5882,19272,578416
5883,1088,23169
5884,1368,17069
5885,1084,21527
5886,1976,20066
5887,448,10825
5888,652,20707
5889,1632,28399
5890,512,18069
5891,748,19151
5892,588,17293
5893,2692,36733
5894,1032,15676
5895,676,13694
5896,1880,34942
5897,472,10018
5898,1664,29954
5899,1248,20004
5900,3412,93288
5901,2828,45156
5902,632,14320
5903,924,16068
5904,952,10969
5905,1356,26425
5906,540,11394
5907,600,13538
5908,776,14083
5909,3016,40511
5910,4880,64780
5911,908,21562
5912,796,18017
5913,476,11784
5914,3120,37013
5915,2980,54752
5916,1700,82960
5917,792,22279
5918,612,11448
5919,752,22107
5920,888,12326
5921,1172,20555
5922,1172,18542
5923,584,12769
5924,400,9277
5925,508,10385
5926,612,10837
5927,520,14628
5928,600,11311
5929,588,13456
5930,752,14830
5931,456,10060
5932,1788,34332
5933,572,12383
5934,616,14471
5935,612,12638
5936,492,12113
5937,384,8959
5938,1460,24758
5939,1424,16688
5940,1144,19894
5941,580,14556
5942,616,18631
5943,572,14309
5944,844,15809
5945,1292,17332
5946,612,11344
5947,1616,28324
5948,1200,35546
5949,648,10702
5950,404,11786
5951,724,16431
5952,732,13143
5953,412,11814
5954,676,12926
5955,1772,49248
5956,732,11438
5957,2164,39284
5958,752,41100
5959,772,13253
5960,572,21215
5961,1040,34768
5962,432,10667
5963,832,12872
5964,988,23217
5965,1120,16061
5966,2000,29422
5967,972,12477
5968,560,13891
5969,764,18110
5970,432,10844
5971,1644,19233
5972,1432,17855
5973,688,22870
5974,856,20470
5975,1932,26755
5976,1704,49204
5977,436,10201
5978,1840,52897
5979,920,12521
5980,1432,37845
5981,1728,17684
5982,584,22794
5983,856,13178
5984,1716,39541
5985,900,17953
5986,2352,32920
5987,912,17520
5988,2652,37629
5989,3044,57982
5990,3436,57350
5991,2480,58850
5992,1588,22307
5993,700,17739
5994,904,14645
5995,3500,71991
5996,1800,37372
5997,724,16660
5998,1036,15080
5999,1576,25216
6000,888,12545
6001,688,15368
6002,528,10943
6003,420,12073
6004,824,14193
6005,1040,32766
6006,652,25949
6007,2480,33393
6008,812,16815
6009,2184,23198
6010,800,13465
6011,1720,25344
6012,1192,22062
6013,552,12514
6014,896,14178
6015,536,11527
6016,3860,130357
6017,856,24710
6018,1700,23352
6019,1056,35398
6020,696,10933
6021,432,9472
6022,1464,20276
6023,496,10988
6024,416,9834
6025,2516,32539
6026,992,19263
6027,1312,19176
6028,1388,19742
6029,1120,17555
6030,732,13755
6031,2360,47959
6032,808,30317
6033,1300,16697
6034,628,11470
6035,1032,17802
6036,364,8916
6037,904,15061
6038,528,14542
6039,1012,19072
6040,600,13183
6041,1064,28062
6042,496,9902
6043,2032,54021
